ts,lat,lng,engineload,coolant,engineoiltemp,vehiclespeed,rpm,obddistance,runtime,engine_torque_percent,selected_gear,current_gear,fuel_consumption,fuel_level,fuel_economy,accelerator_pedal_pos,engine_throttle_valve1_pos,enginefueltemp,brake_switch_status,clutch_switch_status,parking_switch_status
1709404975,19.02471,79.478096,100,83,1774.9688,16.46875,787.625,61012364,1977.55,64,130,13,17986.5,22.8,0.9707031,100.0,100.0,215,Released,Pressed,Released
1709405039,19.023792,79.481316,10,84,1774.9688,7.984375,753.125,61012728,1977.6,6,130,0,17987.0,26.0,4.9902344,0.0,100.0,215,Pressed,Pressed,Released
1709405103,19.021402,79.481354,0,84,1774.9688,35.140625,1447.5,61012960,1977.6,0,130,0,17987.0,23.2,125.5,0.0,100.0,215,Released,Pressed,Released
1709405167,19.0158,79.48037,79,88,1774.9688,48.390625,1218.375,61013676,1977.6,61,130,16,17987.5,22.4,2.1855469,76.0,100.0,215,Released,Released,Released
1709405232,19.009872,79.477646,12,88,1774.9688,22.015625,753.375,61014408,1977.65,8,130,0,17987.5,25.6,14.048828,0.0,100.0,215,Pressed,Pressed,Released
1709405295,19.007788,79.476448,70,93,1774.9688,28.828125,1385.75,61014656,1977.65,54,130,12,17988.0,20.8,1.2753906,100.0,100.0,215,Released,Pressed,Released
1709405359,19.002691,79.473801,76,91,1774.9688,50.15625,1262.375,61015324,1977.65,57,130,16,17988.0,22.8,2.0449219,78.0,100.0,215,Released,Released,Released
1709405424,18.994493,79.469658,11,89,1774.9688,56.796875,930.625,61016300,1977.7,0,130,0,17988.5,23.2,125.5,0.0,100.0,215,Released,Released,Released
1709405489,18.988749,79.466698,85,92,1774.9688,47.1875,1124.375,61017104,1977.7,65,130,16,17988.5,22.0,2.0585938,92.8,100.0,215,Released,Pressed,Released
1709405554,18.98035,79.462326,10,84,1774.9688,64.5,750.0,61018076,1977.75,6,130,0,17989.0,22.4,36.685547,0.0,100.0,215,Pressed,Pressed,Released
1709405619,18.972683,79.458466,82,82,1774.9688,48.0625,1211.875,61019156,1977.75,62,130,17,17989.0,22.8,2.125,90.4,100.0,215,Released,Pressed,Released
1709405684,18.964045,79.4562,10,85,1774.9688,55.375,763.5,61020088,1977.75,6,130,0,17989.0,22.8,42.21875,0.0,100.0,215,Released,Released,Released
1709405749,18.956627,79.454285,48,84,1774.9688,50.84375,1285.25,61021044,1977.8,36,130,17,17989.5,22.0,4.017578,49.2,100.0,215,Released,Released,Released
1709405813,18.94795,79.452034,10,83,1774.9688,55.953125,752.125,61022004,1977.8,6,130,0,17989.5,22.8,43.541016,0.0,100.0,215,Released,Released,Released
1709405879,18.939028,79.450722,10,82,1774.9688,48.4375,752.0,61023116,1977.8,6,130,0,17989.5,23.2,26.498047,0.0,100.0,215,Released,Released,Released
1709405943,18.932823,79.450478,79,83,1774.9688,45.328125,1135.5,61023796,1977.85,60,130,17,17989.5,23.2,1.9960938,84.8,99.6,215,Released,Pressed,Released
1709406007,18.927729,79.449059,35,85,1774.9688,28.0,960.125,61024516,1977.85,32,130,15,17990.0,21.2,3.2207031,100.0,100.0,215,Released,Pressed,Released
1709406071,18.923903,79.448174,100,92,1774.9688,23.890625,1128.125,61024936,1977.9,76,130,13,17990.5,20.0,0.9003906,97.2,100.0,215,Released,Pressed,Released
1709406136,18.917858,79.446747,9,88,1774.9688,40.140625,771.125,61025684,1977.9,6,130,0,17990.5,20.4,23.814453,0.0,100.0,215,Released,Pressed,Released
1709406200,18.912457,79.445503,12,87,1774.9688,47.84375,807.375,61026264,1977.9,11,130,0,17990.5,22.0,18.90039,0.0,100.0,215,Pressed,Pressed,Released
1709406265,18.905687,79.443901,12,84,1774.9688,41.09375,748.625,61027004,1977.95,8,130,0,17990.5,23.6,18.580078,0.0,100.0,215,Pressed,Pressed,Released
1709406329,18.899191,79.442459,7,85,1774.9688,45.703125,798.75,61027840,1977.95,5,130,0,17991.0,22.8,31.621094,0.0,100.0,215,Pressed,Pressed,Released
1709406393,18.894861,79.441383,100,89,1774.9688,34.65625,1198.125,61028320,1977.95,76,130,14,17991.0,20.8,1.3183594,98.4,100.0,215,Released,Pressed,Released
1709406458,18.887964,79.441078,65,90,1774.9688,47.828125,1204.625,61029168,1978.0,49,130,16,17991.5,21.6,2.6894531,61.6,100.0,215,Released,Pressed,Released
1709406523,18.880968,79.442612,0,92,1774.9688,40.828125,1039.5,61029936,1978.0,0,130,16,17992.0,22.4,125.5,0.0,100.0,215,Pressed,Pressed,Released
1709406587,18.873732,79.444077,99,92,1774.9688,37.75,962.625,61030848,1978.0,73,130,16,17992.0,21.6,1.7363281,97.2,100.0,215,Released,Pressed,Released
1709406652,18.87182,79.442345,92,85,1774.9688,31.625,1095.0,61031340,1978.05,70,130,14,17992.5,20.4,1.4316406,81.6,100.0,215,Released,Pressed,Released
1709406716,18.873121,79.436394,98,82,1774.9688,17.671875,1632.625,61032004,1978.05,80,130,10,17992.5,20.4,0.71484375,88.0,99.6,215,Released,Pressed,Released
1709406781,18.873423,79.430351,100,93,1774.9688,44.578125,1124.75,61032660,1978.1,76,130,16,17993.0,19.6,1.6933594,88.8,100.0,215,Released,Released,Released
1709406846,18.872618,79.421631,62,91,1774.9688,56.59375,1431.0,61033528,1978.1,48,130,16,17993.5,19.6,2.5371094,99.2,100.0,215,Released,Released,Released
1709406911,18.871965,79.412674,41,84,1774.9688,47.21875,1199.5,61034600,1978.1,30,130,17,17993.5,20.8,3.8613281,43.6,100.0,215,Released,Pressed,Released
1709406975,18.871399,79.404755,64,88,1774.9688,54.828125,1380.375,61035396,1978.15,49,130,17,17993.5,22.4,2.640625,71.2,100.0,215,Released,Pressed,Released
1709407040,18.870884,79.396233,43,88,1774.9688,53.609375,1350.25,61036404,1978.15,35,130,17,17994.0,18.8,3.71875,46.0,100.0,215,Released,Released,Released
1709407105,18.870169,79.387474,6,88,1774.9688,51.796875,1230.25,61037300,1978.15,21,130,17,17994.0,20.0,12.941406,46.0,100.0,215,Released,Pressed,Released
1709407169,18.8696,79.379547,53,89,1774.9688,48.671875,1243.375,61038272,1978.2,41,130,17,17994.5,20.4,3.3984375,53.6,100.0,215,Released,Released,Released
1709407234,18.869047,79.371262,81,91,1774.9688,47.953125,1201.25,61039116,1978.2,62,130,17,17995.0,21.6,2.0546875,80.8,100.0,215,Released,Released,Released
1709407299,18.868443,79.362839,9,91,1774.9688,55.625,770.5,61040088,1978.2,6,130,0,17995.5,21.2,33.765625,0.0,100.0,215,Released,Released,Released
1709407364,18.867897,79.354973,76,89,1774.9688,50.09375,1261.75,61040888,1978.25,58,130,17,17995.5,21.2,2.0351562,72.4,100.0,215,Released,Released,Released
1709407428,18.867342,79.34745,12,88,1774.9688,18.109375,747.0,61041800,1978.25,8,130,0,17995.5,22.4,10.955078,0.0,100.0,215,Released,Released,Released
1709408291,18.867212,79.346291,0,95,1774.9688,0.0,0.0,61041924,1978.3,0,130,0,17996.0,20.8,125.5,0.0,100.0,215,Released,Released,Pressed
1709408354,18.867216,79.346291,0,95,1774.9688,0.0,0.0,61041924,1978.3,0,130,0,17996.0,20.8,125.5,0.0,100.0,215,Released,Released,Pressed
1709408417,18.867228,79.346214,49,79,1774.9688,0.0,1083.125,61041924,1978.3,37,130,129,17996.0,20.8,0.76171875,48.8,100.0,215,Released,Pressed,Released
1709408480,18.866976,79.342232,87,79,1774.9688,32.59375,1130.0,61042352,1978.3,66,130,14,17996.0,20.8,1.3105469,84.4,100.0,215,Released,Pressed,Released
1709408545,18.866543,79.336281,80,84,1774.9688,44.5,1127.125,61042924,1978.3,61,130,16,17996.5,19.6,2.3144531,72.8,100.0,215,Released,Pressed,Released
1709408610,18.865999,79.328476,62,84,1774.9688,56.421875,1426.875,61043840,1978.3,49,130,16,17997.0,20.8,2.8125,80.8,100.0,215,Released,Pressed,Released
1709408674,18.865334,79.31945,72,87,1774.9688,51.15625,1298.0,61044780,1978.35,56,130,16,17997.5,22.0,2.5214844,83.2,100.0,215,Released,Pressed,Released
1709408739,18.864683,79.310577,74,90,1774.9688,50.328125,1272.375,61045824,1978.35,57,130,16,17997.5,20.8,2.0859375,83.6,100.0,215,Released,Released,Released
1709408804,18.864004,79.301331,9,91,1774.9688,63.71875,750.375,61046740,1978.35,6,130,0,17998.0,21.2,37.753906,0.0,99.6,215,Released,Released,Released
1709408870,18.866629,79.291847,10,82,1774.9688,51.65625,751.0,61047904,1978.4,6,130,0,17998.0,18.8,28.746094,0.0,100.0,215,Released,Released,Released
1709408934,18.869432,79.28405,55,81,1774.9688,46.40625,1179.75,61048768,1978.4,43,130,17,17998.0,16.8,3.1054688,54.0,100.0,215,Released,Released,Released
1709408999,18.871887,79.277161,63,89,1774.9688,55.296875,1388.75,61049632,1978.45,49,130,17,17998.5,20.4,2.7285156,91.2,100.0,215,Released,Released,Released
1709409064,18.875645,79.267067,10,84,1774.9688,64.875,751.375,61050724,1978.45,6,130,0,17998.5,20.4,35.71875,0.0,100.0,215,Released,Released,Released
1709409129,18.878399,79.258835,94,85,1774.9688,43.078125,1081.75,61051768,1978.45,74,130,17,17998.5,20.4,1.6269531,84.4,100.0,215,Released,Released,Released
1709409194,18.881044,79.251411,76,86,1774.9688,49.984375,1259.5,61052568,1978.5,58,130,17,17999.0,19.6,2.3652344,80.4,100.0,215,Released,Released,Released
1709409259,18.884314,79.242325,10,83,1774.9688,52.765625,747.25,61053696,1978.5,6,130,0,17999.0,20.0,29.330078,0.0,100.0,215,Released,Released,Released
1709409324,18.886818,79.235237,46,85,1774.9688,43.921875,1115.5,61054464,1978.5,34,130,17,17999.0,19.6,3.4785156,46.0,100.0,215,Released,Pressed,Released
1709409388,18.889263,79.228294,78,86,1774.9688,45.515625,1151.0,61055352,1978.55,61,130,17,17999.5,20.0,2.4355469,72.0,100.0,215,Released,Released,Released
1709409453,18.891727,79.221443,100,91,1774.9688,41.984375,1063.375,61056088,1978.55,75,130,17,18000.0,19.2,1.6015625,99.6,100.0,215,Released,Released,Released
1709409518,18.894409,79.213936,10,88,1774.9688,47.875,754.25,61056888,1978.6,6,130,0,18000.0,20.8,27.201172,0.0,100.0,215,Released,Released,Released
1709409582,18.896753,79.207375,90,87,1774.9688,44.234375,1102.0,61057756,1978.6,69,130,17,18000.5,18.8,1.6816406,81.6,100.0,215,Released,Pressed,Released
1709409647,18.900972,79.202034,89,94,1774.9688,45.34375,1144.5,61058476,1978.6,68,130,17,18000.5,18.0,1.7832031,87.6,100.0,215,Released,Released,Released
1709409711,18.907084,79.198547,10,88,1774.9688,50.125,770.75,61059340,1978.65,6,130,0,18001.0,19.2,28.19336,0.0,100.0,215,Released,Released,Released
1709409776,18.912775,79.195366,83,79,1774.9688,18.0,845.625,61060076,1978.65,56,130,13,18001.0,18.0,1.1445312,98.0,100.0,215,Released,Pressed,Released
1709409840,18.912357,79.19062,97,84,1774.9688,43.09375,1078.75,61060672,1978.65,74,130,17,18001.5,18.8,1.9511719,85.6,100.0,215,Released,Released,Released
1709409905,18.910133,79.182465,10,81,1774.9688,50.0,752.25,61061520,1978.7,7,130,0,18001.5,20.0,26.714844,0.0,100.0,215,Released,Released,Released
1709409971,18.90769,79.173599,50,82,1774.9688,41.609375,1063.5,61062592,1978.7,41,130,17,18001.5,19.2,2.8164062,49.6,100.0,215,Released,Released,Released
1709410035,18.905598,79.166336,10,85,1774.9688,49.625,761.125,61063364,1978.7,6,130,0,18002.0,20.8,36.67383,0.0,100.0,215,Released,Released,Released
1709410100,18.902893,79.16098,86,84,1774.9688,15.1875,964.125,61064104,1978.75,63,130,11,18002.0,15.2,0.6855469,75.6,100.0,215,Released,Pressed,Released
1709410164,18.900311,79.156769,88,87,1774.9688,38.765625,929.5,61064600,1978.75,66,130,17,18002.0,20.0,1.7597656,79.2,100.0,215,Released,Pressed,Released
1709410228,18.896957,79.151337,100,89,1774.9688,27.78125,778.75,61065296,1978.75,63,130,16,18002.5,15.6,2.3515625,91.6,100.0,215,Released,Pressed,Released
1709410292,18.89422,79.1474,59,90,1774.9688,14.109375,872.125,61065896,1978.8,0,130,12,18002.5,14.8,2.375,12.0,100.0,215,Released,Pressed,Released
1709410356,18.890253,79.146706,96,91,1774.9688,35.8125,905.625,61066300,1978.8,70,130,16,18003.0,17.2,2.046875,99.6,100.0,215,Released,Released,Released
1709410421,18.884758,79.148453,85,93,1774.9688,46.828125,1171.625,61067020,1978.85,64,130,16,18003.5,18.0,1.9472656,76.4,100.0,215,Released,Released,Released
1709410485,18.87846,79.152199,10,85,1774.9688,43.78125,749.875,61067808,1978.85,6,130,0,18003.5,16.8,24.169922,0.0,100.0,215,Released,Pressed,Released
1709410550,18.87229,79.155838,9,89,1774.9688,53.203125,814.5,61068676,1978.85,6,130,0,18003.5,19.6,32.63672,0.0,100.0,215,Released,Pressed,Released
1709410615,18.866213,79.159454,74,87,1774.9688,41.078125,1038.625,61069424,1978.9,56,130,17,18004.0,18.8,2.2597656,68.0,100.0,215,Released,Released,Released
1709410679,18.860302,79.162956,71,92,1774.9688,48.1875,1221.5,61070284,1978.9,54,130,17,18004.0,18.0,2.4648438,66.0,100.0,215,Released,Released,Released
1709410744,18.852482,79.167664,9,86,1774.9688,58.046875,751.875,61071248,1978.9,6,130,0,18004.5,18.8,45.45117,0.0,100.0,215,Released,Released,Released
1709410809,18.845987,79.171761,79,81,1774.9688,38.234375,951.125,61072184,1978.95,58,130,0,18004.5,18.0,1.9648438,90.4,100.0,215,Released,Released,Released
1709410874,18.841442,79.176971,97,84,1774.9688,38.046875,955.625,61072904,1978.95,73,130,17,18004.5,18.8,1.7246094,85.6,100.0,215,Released,Pressed,Released
1709410938,18.838211,79.180656,5,86,1774.9688,16.734375,821.0,61073464,1979.0,2,130,12,18005.0,22.0,23.175781,0.0,100.0,215,Pressed,Pressed,Released
1709411002,18.836029,79.183258,100,92,1774.9688,22.078125,1053.125,61073864,1979.0,75,130,12,18005.0,16.4,1.0078125,90.4,99.6,215,Released,Released,Released
1709411066,18.832926,79.186806,72,92,1774.9688,37.046875,1283.0,61074336,1979.0,55,130,14,18005.5,18.4,1.8378906,100.0,100.0,215,Released,Pressed,Released
1709411130,18.827074,79.189751,90,93,1774.9688,44.96875,1136.375,61075156,1979.05,69,130,16,18006.0,18.4,1.7324219,80.8,100.0,215,Released,Pressed,Released
1709411195,18.820646,79.192085,90,93,1774.9688,39.78125,1009.125,61075888,1979.05,68,130,16,18006.5,17.6,1.8320312,80.0,100.0,215,Released,Pressed,Released
1709411259,18.815346,79.194,63,94,1774.9688,36.3125,913.375,61076500,1979.05,48,130,16,18006.5,14.8,2.3476562,58.8,100.0,215,Released,Pressed,Released
1709411323,18.809484,79.19471,88,93,1774.9688,43.734375,1104.125,61077224,1979.1,67,130,16,18007.0,16.4,1.7011719,78.8,100.0,215,Released,Released,Released
1709411388,18.802675,79.195457,0,89,1774.9688,40.9375,1035.75,61077960,1979.1,0,130,16,18007.0,14.4,125.5,0.0,100.0,215,Released,Pressed,Released
1709411452,18.796665,79.196114,80,89,1774.9688,38.203125,969.25,61078716,1979.1,59,130,16,18007.5,16.8,1.9492188,71.2,100.0,215,Released,Released,Released
1709411517,18.791903,79.196671,100,93,1774.9688,22.34375,778.125,61079256,1979.15,64,130,14,18007.5,16.4,1.28125,89.2,100.0,215,Released,Pressed,Released
1709411581,18.786961,79.197021,47,93,1774.9688,43.1875,1099.0,61079848,1979.15,35,130,16,18008.0,16.8,3.9746094,47.2,100.0,215,Released,Released,Released
1709411645,18.781321,79.196045,75,92,1774.9688,32.390625,829.875,61080476,1979.2,50,130,16,18008.0,18.0,2.4648438,85.2,100.0,215,Released,Released,Released
1709411709,18.776375,79.19519,78,93,1774.9688,34.109375,851.25,61081016,1979.2,52,130,17,18008.5,16.4,2.4238281,64.0,100.0,215,Released,Pressed,Released
1709411774,18.771154,79.194244,70,89,1774.9688,38.6875,1342.625,61081660,1979.2,54,130,15,18008.5,16.8,1.6894531,71.6,100.0,215,Released,Pressed,Released
1709411838,18.765385,79.193237,50,91,1774.9688,36.0,905.875,61082296,1979.25,37,130,16,18009.0,16.8,4.0078125,88.4,100.0,215,Released,Released,Released
1709411902,18.761063,79.192474,76,86,1774.9688,26.859375,939.5,61082864,1979.25,54,130,14,18009.0,17.6,1.4902344,66.4,100.0,215,Released,Released,Released
1709411966,18.75708,79.191895,76,81,1774.9688,27.09375,938.625,61083296,1979.25,55,130,14,18009.5,14.4,1.8417969,67.6,100.0,215,Released,Released,Released
1709412030,18.752338,79.19175,54,82,1774.9688,34.9375,1208.625,61083784,1979.3,42,130,14,18009.5,17.2,2.3769531,53.6,100.0,215,Released,Released,Released
1709412094,18.748688,79.191681,57,86,1774.9688,20.9375,986.125,61084280,1979.3,43,130,13,18010.0,16.8,1.5078125,54.0,100.0,215,Released,Pressed,Released
1709412158,18.745628,79.191605,96,89,1774.9688,19.71875,949.0,61084616,1979.3,68,130,13,18010.0,16.8,1.1308594,87.2,100.0,215,Released,Pressed,Released
1709412222,18.741276,79.191467,69,93,1774.9688,33.1875,1154.125,61085144,1979.35,54,130,14,18010.5,15.2,1.6542969,73.6,100.0,215,Released,Pressed,Released
1709412286,18.73748,79.19136,100,93,1774.9688,30.5625,1054.0,61085552,1979.35,76,130,14,18011.0,15.6,1.3925781,100.0,100.0,215,Released,Pressed,Released
1709412350,18.732822,79.191231,83,83,1774.9688,33.171875,1154.0,61086044,1979.4,63,130,14,18011.0,16.4,1.4179688,76.4,100.0,215,Released,Released,Released
1709412414,18.727842,79.19046,65,84,1774.9688,35.796875,900.5,61086684,1979.4,52,130,16,18011.5,15.2,2.2539062,99.6,100.0,215,Released,Pressed,Released
1709412478,18.722618,79.191032,100,94,1774.9688,38.09375,963.0,61087240,1979.4,74,130,16,18012.0,15.2,1.7382812,100.0,100.0,215,Released,Released,Released
1709412544,18.715162,79.191872,81,93,1774.9688,47.5625,1202.375,61088144,1979.45,63,130,16,18012.5,14.0,2.0371094,99.2,100.0,215,Released,Released,Released
1709412608,18.708651,79.192589,99,94,1774.9688,42.515625,1071.125,61088848,1979.45,76,130,16,18012.5,13.2,1.9394531,87.2,100.0,215,Released,Released,Released
1709412672,18.701574,79.194901,10,91,1774.9688,51.078125,775.875,61089768,1979.45,6,130,0,18013.0,16.8,28.185547,0.0,100.0,215,Released,Released,Released
1709412737,18.694801,79.197205,32,84,1774.9688,50.375,1275.875,61090520,1979.5,27,130,17,18013.5,16.8,5.361328,38.0,100.0,215,Released,Released,Released
1709412802,18.688141,79.195869,61,84,1774.9688,30.09375,1037.75,61091396,1979.5,47,130,15,18013.5,16.0,2.0449219,67.6,100.0,215,Released,Released,Released
1709412865,18.683655,79.193687,61,88,1774.9688,37.890625,951.5,61091924,1979.5,43,130,16,18013.5,14.8,3.375,55.2,100.0,215,Released,Released,Released
1709412930,18.679195,79.190178,100,88,1774.9688,29.53125,776.875,61092552,1979.55,63,130,16,18014.0,12.8,1.2929688,77.6,100.0,215,Released,Released,Released
1709412994,18.676243,79.186806,67,90,1774.9688,28.984375,1004.25,61093100,1979.55,51,130,14,18014.0,15.6,1.7734375,62.4,100.0,215,Released,Released,Released
1709413058,18.673477,79.182808,52,93,1774.9688,31.546875,1107.25,61093600,1979.6,33,130,14,18014.5,14.0,2.2089844,50.8,100.0,215,Released,Released,Released
1709413123,18.669594,79.177116,10,92,1774.9688,41.171875,798.625,61094404,1979.6,6,130,0,18014.5,13.2,24.115234,0.0,100.0,215,Pressed,Pressed,Released
1709413187,18.667978,79.172523,82,83,1774.9688,30.734375,1071.125,61094920,1979.6,61,130,15,18015.0,14.8,1.2792969,74.0,100.0,215,Released,Released,Released
1709413251,18.666256,79.16806,12,95,1774.9688,29.96875,917.5,61095420,1979.6,12,130,15,18015.5,15.2,7.7578125,24.0,100.0,215,Released,Released,Released
1709413314,18.664927,79.166878,13,83,1774.9688,0.0,748.125,61095696,1979.65,8,130,0,18015.5,11.6,0.0,0.0,100.0,215,Released,Released,Pressed
1709413378,18.664927,79.16687,10,79,1774.9688,0.0,748.625,61095696,1979.65,6,130,0,18015.5,11.6,0.0,0.0,100.0,215,Released,Released,Pressed
1709419521,18.6649,79.166885,26,65,1774.9688,0.0,748.625,61095696,1979.7,19,130,0,18015.5,12.8,0.0,0.0,100.0,215,Released,Released,Pressed
1709419585,18.663692,79.166313,99,76,1774.9688,13.921875,885.125,61095820,1979.7,70,130,11,18016.0,16.4,0.7792969,100.0,100.0,215,Released,Pressed,Released
1709419649,18.658819,79.16658,69,88,1774.9688,39.265625,1356.0,61096396,1979.7,53,130,14,18016.0,15.6,1.7382812,99.2,100.0,215,Released,Pressed,Released
1709419714,18.651848,79.163071,11,84,1774.9688,56.421875,761.375,61097216,1979.75,7,130,0,18016.5,16.8,38.88672,0.0,100.0,215,Released,Pressed,Released
1709419779,18.645111,79.160507,82,86,1774.9688,44.78125,1118.25,61098124,1979.75,63,130,17,18016.5,13.6,2.2871094,72.8,100.0,215,Released,Pressed,Released
1709419843,18.638941,79.163918,10,82,1774.9688,38.390625,758.75,61098904,1979.75,6,130,0,18017.0,12.4,21.667969,0.0,100.0,215,Released,Released,Released
1709419908,18.631638,79.161987,10,85,1774.9688,57.953125,758.75,61099836,1979.8,7,130,0,18017.0,15.6,41.18164,0.0,100.0,215,Released,Released,Released
1709419973,18.624161,79.161911,97,83,1774.9688,36.359375,913.625,61100640,1979.8,71,130,17,18017.0,14.0,2.0898438,88.4,100.0,215,Released,Released,Released
1709420037,18.618851,79.164604,98,86,1774.9688,44.734375,1078.125,61101300,1979.8,72,130,17,18017.5,15.6,1.9277344,87.6,100.0,215,Released,Released,Released
1709420102,18.613487,79.167404,83,87,1774.9688,37.984375,965.0,61102124,1979.85,63,130,17,18018.0,13.6,1.8046875,75.6,100.0,215,Released,Pressed,Released
1709420166,18.609165,79.163025,97,91,1774.9688,43.296875,1090.5,61102796,1979.85,74,130,17,18018.0,10.8,1.9628906,88.0,100.0,215,Released,Pressed,Released
1709420231,18.602011,79.163696,100,89,1774.9688,39.546875,990.875,61103696,1979.9,75,130,17,18018.5,13.6,1.8183594,98.0,100.0,215,Released,Released,Released
1709420295,18.594898,79.164101,10,89,1774.9688,50.046875,770.375,61104444,1979.9,6,130,0,18019.0,15.6,28.220703,0.0,100.0,215,Released,Released,Released
1709420360,18.587908,79.164253,84,83,1774.9688,42.640625,1080.875,61105324,1979.9,65,130,17,18019.0,16.4,2.0644531,76.0,100.0,215,Released,Released,Released
1709420424,18.583155,79.16848,10,85,1774.9688,40.140625,762.5,61106048,1979.95,6,130,0,18019.0,14.8,30.074219,0.0,100.0,215,Released,Released,Released
1709420489,18.578108,79.171776,11,81,1774.9688,37.96875,750.25,61106820,1979.95,7,130,0,18019.0,18.8,18.726562,0.0,100.0,215,Pressed,Released,Released
1709420553,18.573788,79.168449,52,85,1774.9688,47.703125,1198.0,61107408,1979.95,39,130,16,18019.5,13.6,3.4023438,51.6,100.0,215,Released,Released,Released
1709420618,18.571247,79.162834,37,88,1774.9688,44.28125,1101.625,61108036,1979.95,28,130,16,18019.5,15.2,4.6914062,85.6,100.0,215,Pressed,Released,Released
1709420682,18.564878,79.160835,34,88,1774.9688,42.671875,1075.25,61108876,1980.0,17,130,16,18020.0,14.8,6.7402344,35.2,100.0,215,Pressed,Released,Released
1709420746,18.559908,79.159477,69,92,1774.9688,40.09375,1385.75,61109420,1980.0,53,130,14,18020.0,14.4,1.7832031,95.6,100.0,215,Released,Released,Released
1709420811,18.552851,79.157768,26,86,1774.9688,49.890625,1262.125,61110312,1980.0,19,130,16,18020.5,13.6,9.552734,32.8,100.0,215,Released,Released,Released
1709420876,18.545706,79.154709,57,87,1774.9688,45.171875,1135.625,61111140,1980.05,43,130,16,18020.5,13.6,2.9472656,54.8,100.0,215,Released,Released,Released
1709420941,18.538309,79.151955,10,88,1774.9688,47.71875,763.0,61112100,1980.05,6,130,0,18021.0,14.4,36.43164,0.0,100.0,215,Released,Released,Released
1709421005,18.532005,79.149529,75,89,1774.9688,50.25,1265.5,61112820,1980.05,57,130,17,18021.5,13.6,2.0664062,90.4,100.0,215,Released,Released,Released
1709421070,18.523548,79.146461,10,83,1774.9688,53.984375,746.375,61113912,1980.1,7,130,0,18021.5,14.0,28.486328,0.0,100.0,215,Released,Released,Released
1709421135,18.516752,79.145096,82,85,1774.9688,45.140625,1139.0,61114644,1980.1,62,130,17,18021.5,14.8,2.3496094,74.0,100.0,215,Released,Pressed,Released
1709421200,18.51004,79.149651,10,85,1774.9688,51.953125,754.625,61115672,1980.15,6,130,0,18022.0,13.6,28.882812,0.0,100.0,215,Released,Pressed,Released
1709421265,18.501698,79.150375,10,81,1774.9688,51.21875,749.25,61116560,1980.15,6,130,0,18022.0,14.0,28.367188,0.0,100.0,215,Released,Pressed,Released
1709421330,18.494175,79.150337,10,82,1774.9688,43.171875,751.625,61117500,1980.15,6,130,0,18022.0,17.2,23.86914,0.0,100.0,215,Released,Pressed,Released
1709421394,18.487749,79.151405,10,82,1774.9688,38.265625,750.75,61118200,1980.2,7,130,0,18022.0,14.4,20.583984,0.0,100.0,215,Released,Pressed,Released
1709421941,18.482412,79.152092,100,86,1774.9688,28.15625,977.375,61118820,1980.25,74,130,15,18022.0,12.4,1.28125,94.8,100.0,215,Released,Pressed,Released
1709422005,18.478048,79.148628,73,88,1774.9688,42.0625,1058.375,61119544,1980.25,55,130,16,18022.5,12.0,2.3691406,67.6,100.0,215,Released,Pressed,Released
1709422070,18.476643,79.141533,90,90,1774.9688,44.5,1125.5,61120284,1980.25,69,130,16,18023.0,13.6,1.703125,80.4,100.0,215,Released,Pressed,Released
1709422134,18.472202,79.138885,80,91,1774.9688,33.703125,1169.75,61121032,1980.3,60,130,15,18023.5,12.8,1.5039062,98.4,100.0,215,Released,Pressed,Released
1709422197,18.469151,79.138313,82,91,1774.9688,31.625,1094.125,61121356,1980.3,61,130,14,18023.5,12.4,1.578125,74.0,100.0,215,Released,Pressed,Released
1709422262,18.463448,79.137093,100,93,1774.9688,34.046875,863.5,61121976,1980.3,68,130,16,18024.0,13.2,1.9492188,84.0,100.0,215,Released,Pressed,Released
1709422326,18.460054,79.136215,12,84,1774.9688,7.4375,748.375,61122448,1980.35,8,130,8,18024.0,20.0,4.84375,0.0,100.0,215,Pressed,Pressed,Released
1709422390,18.458012,79.135605,18,80,1774.9688,19.8125,923.75,61122672,1980.35,18,130,13,18024.0,10.8,5.234375,25.6,100.0,215,Released,Pressed,Released
1709422453,18.454132,79.134521,90,87,1774.9688,32.078125,1077.875,61123168,1980.35,66,130,14,18024.5,12.0,1.3339844,100.0,100.0,215,Released,Pressed,Released
1709422518,18.44725,79.133179,9,91,1774.9688,55.78125,770.625,61123904,1980.4,6,130,0,18024.5,10.4,33.38867,0.0,100.0,215,Pressed,Pressed,Released
1709422583,18.44249,79.135841,86,88,1774.9688,39.421875,997.5,61124684,1980.4,65,130,17,18025.0,13.2,1.8222656,78.0,100.0,215,Released,Pressed,Released
1709422647,18.440638,79.14222,12,88,1774.9688,49.3125,783.75,61125408,1980.45,7,130,0,18025.0,11.6,24.214844,0.0,100.0,215,Pressed,Pressed,Released
1709422712,18.442467,79.147987,58,92,1774.9688,49.359375,1237.5,61126004,1980.45,45,130,16,18025.5,13.6,3.0957031,57.2,100.0,215,Released,Released,Released
1709422776,18.444542,79.154472,10,89,1774.9688,22.21875,761.5,61126856,1980.45,6,130,14,18025.5,15.2,13.189453,0.0,100.0,215,Pressed,Pressed,Released
1709422840,18.439751,79.15451,90,92,1774.9688,42.265625,1062.625,61127356,1980.5,68,130,16,18026.0,12.4,1.6015625,80.8,100.0,215,Released,Pressed,Released
